station_id,name,lat,lon
bdsp1,"8546252 - Bridesburg, PA",39.98,-75.079
bdvf1,"Broad River, FL",25.478,-80.989
bdxc1,"Bodega, CA",38.317,-123.071
beis1,"Edisto Island, ACE Basin Reserve, SC",32.504,-80.325
bepb6,"2695540 - Bermuda, St. Georges Island, BM",32.374,-64.701
bexa2,"Bethel, AK",60.791,-161.749
bftn7,"8656483 - Beaufort, NC",34.717,-76.671
bgcf1,"BCP - Big Carlos Pass, FL",26.404,-81.881
bgnn6,"8519483 - Bergen Point West Reach, NY",40.639,-74.146
bgxn3,"Greenland, Great Bay Reserve, NH",43.059,-70.83
bhbm3,"8443970 - Boston, MA",42.355,-71.05
bhrc3,"Bridgeport Terminal, CT",41.175,-73.185
bhri3,"Burns Harbor, IN",41.646,-87.147
bigm4,"Big Bay, MI",46.827,-87.727
bilw3,"Barker's Island, Lake Superior Reserve, WI",46.722,-92.064
bism2,"8571421 - Bishops Head, MD",38.22,-76.039
bkbf1,"8720357 -  I-295 Buckman Bridge, St Johns River, FL",30.192,-81.692
bktl1,"8767961 - Lake Charles Bulk Terminal, LA",30.19,-93.301
bkyf1,"Buoy Key, FL",25.119,-80.834
blia2,"Bligh Reef Light, AK",60.839,-146.884
blif1,"8720233 - Blount Island Command, St Johns River, FL",30.393,-81.523
blta2,Bartlett Cove AK,58.455,-135.889
bltm2,"8574680 - Baltimore, MD",39.267,-76.579
bltm3,"8447387 - Borden Flats Light at Fall River, MA",41.704,-71.174
bmtw1,"9445958 - Bremerton, WA",47.562,-122.626
bnkf1,"Butternut Key, FL",25.087,-80.519
bobf1,"Bob Allen, FL",25.027,-80.681
bphf1,"BISHOP HARBOR, FL",27.608,-82.571
brbn4,"Brant Beach, NJ",39.61,-74.2
brhc3,"8467150 - Bridgeport, CT",41.174,-73.181
brim2,"Railroad, Chesapeake Bay Reserve, MD",38.781,-76.714
brnd1,"8555889 - Brandywine Shoal Light, DE",38.987,-75.113
bsbm4,"Big Sable Point, MI",44.055,-86.514
bsca1,"Bon Secour, AL",30.329,-87.829
bskf1,"Big Sable Creek, FL",25.266,-81.162
bslm2,"Jug Bay, Chesapeake Bay Reserve, MD",38.781,-76.708
bthd1,"Bethany Beach, DE",38.537,-75.046
bufn6,"9063020 - Buffalo, NY",42.878,-78.89
burl1,"Southwest Pass, LA",28.906,-89.429
busl1,Bullwinkle Block 65,27.883,-90.9
buzm3,"Buzzards Bay, MA",41.397,-71.033
bvqw1,"Bayview Channel, Padilla Bay Reserve, WA",48.496,-122.501
bwsf1,"Blackwater Sound, FL",25.178,-80.438
bygl1,"8762482 - West Bank 1, Bayou Gauche, LA",29.789,-90.42
bzbm3,"8447930 - Woods Hole, MA",41.524,-70.671
bzst2,"8779749 - SPI Brazos Santiago, TX",26.067,-97.155
c58w3,"Two Rivers CG Station, WI",44.146,-87.563
camf1,"Campbell Park, FL",27.765,-82.649
camm2,"8571892 - Cambridge, MD",38.574,-76.069
canf1,"Cane Patch, FL",25.422,-80.942
capl1,"8768094 - Calcasieu Pass, LA",29.768,-93.343
carl1,"8761955 - Carrollton, LA",29.933,-90.135
caro3,"Cape Arago, OR",43.342,-124.375
casm1,"8418150 - Portland, ME",43.656,-70.246
cavn6,"9052000 - Cape Vincent, NY",44.13,-76.333
cbbv2,"8638863 - Chesapeake Bay Bridge Tunnel, VA",36.967,-76.114
cbcm2,Curtis Bay Ch. Entrance (8574837),39.223,-76.54
cbim2,Chesapeake Biological Laboratory Weather Station MD,38.317,-76.451
cblo1,"Conneaut Breakwater Light, OH",41.981,-80.556
cbrw3,"Chambers Island, WI",45.198,-87.36
ccuf1,"8726413 - C-Cut, St. Petersburg, FL",27.663,-82.618
cdcf1,8726504 - Cut D Channel Inbound Rear Range,27.754,-82.514
cdea2,"Cape Decision, AK",56.001,-134.136
cdrf1,"Cedar Key, FL",29.136,-83.029
cdxa2,"Cape Decision MXAK, AK",56.001,-134.136
cecc1,"9419750 - Crescent City, CA",41.746,-124.184
cfwm1,"8411060 - Cutler Farris Wharf, ME",44.657,-67.205
cgcl1,Cognac,28.791,-89.056
chao3,"9432780 - Charleston, OR",43.351,-124.337
chav3,"9751639 - Charlotte Amalie, VI",18.335,-64.92
chbv2,"8638901 - Chesapeake Bay Bridge Tunnel, VA",37.032,-76.083
chcm2,"8573927 - Chesapeake City, MD",39.527,-75.81
chds1,"Strom Thurmond Dam, SC",33.661,-82.199
chii2,"Harrison-Dever Crib, Chicago, IL",41.916,-87.572
chlv2,"Chesapeake Light, VA",36.905,-75.713
chno3,"South Slough Reserve, OR",43.345,-124.329
chqo3,"Winchester Arm, South Slough Reserve, OR",43.282,-124.32
chsv3,"9751364 - Christiansted Harbor, St. Croix, VI",17.748,-64.699
chtm3,"8447435 - Chatham, MA",41.688,-69.95
chts1,"8665530 - Charleston, Cooper River Entrance, SC",32.781,-79.924
chyv2,"8638999 - Cape Henry, VA",36.926,-76.007
chyw1,"9449424 - Cherry Point, WA",48.863,-122.759
ckyf1,"8727520 - Cedar Key, FL",29.134,-83.031
clbf1,"Clam Bayou, FL",27.736,-82.686
clbp4,"9752235 - Culebra, PR",18.301,-65.302
clkn7,"Cape Lookout, NC",34.611,-76.528
cllt2,"8770933 - Clear Lake, TX",29.563,-95.067
clsm4,"St. Clair Shores, MI",42.471,-82.877
cman4,"8536110 - Cape May, NJ",38.968,-74.96
cmln3,"Coastal Marine Lab, New Castle, NH",43.07,-70.7
cmpo1,"Camp Perry, OH",41.547,-83.015
cmti2,"9087044 - Calumet Harbor, IL",41.73,-87.538
cnbf1,"Cannon Bay, FL",25.702,-81.186
cndo1,"9063063 - Cleveland, OH",41.542,-81.637
cnii2,"Northerly Isle, IL",41.856,-87.609
covm2,"8577018 - Cove Point LNG Pier, MD",38.402,-76.385
coxa2,"Cordova, AK",60.542,-145.766
cpmw1,"9449419 - Cherry Point South Dock Met, WA",48.86,-122.756
cpnt2,"8774513 - Copano Bay, TX",28.114,-97.024
cpnw1,9449427 - Cherry Point North Dock Met,48.863,-122.758
cpsa2,"Cape Seniavin, AK",56.397,-160.142
cptr1,"8452944 - Conimicut Light, RI",41.717,-71.345
cpvm2,"8575437 - Chesapeake Bay Bridge Visibility, MD",38.995,-76.388
cpxa2,Captains Bay,53.843,-166.583
cpxc1,"Cal Poly Pier, CA",35.17,-120.741
cquc1,"Carquinez, CA",38.066,-122.23
crga2,"Craig, AK",55.474,-133.136
crta1,"Cedar Point, AL",30.308,-88.14
crva2,"9454050 - Cordova, AK",60.558,-145.752
cryv2,"8638595 - South Craney Island, VA",36.888,-76.338
csbf1,"Cape San Blas, FL",29.672,-85.357
csim3,Castle Island (NOS) 8444069,42.341,-71.012
cspa2,"Cape Spencer, AK",58.199,-136.64
csxa2,Cape Spencer WX,58.199,-136.641
ctgm1,"8411250 - Cutler, ME",44.642,-67.297
cvqv2,"Sweethall Pier, Chesapeake Bay Reserve, VA",37.571,-76.884
cwaf1,"Clear Water Pass, FL",25.297,-81.013
cwbf1,"8726724 - Clearwater Beach, FL",27.978,-82.832
cwci,Caribou Island,47.334,-85.833
cwqo3,"Charleston Bridge, South Slough Reserve, OR",43.338,-124.321
cwqt2,"Copano Bay East, Mission-Aransas Reserve, TX",28.132,-97.034
cwsec,Cold Weather SCOOP Environment Canada (CWSEC),44.233,-79.779
cwssj,Cold Weather SCOOP St John's,47.513,-52.783
cwwt2,"Copano Bay West, Mission-Aransas Reserve, TX",28.084,-97.201
cxhn6,"Coxsackie, Hudson River (8518979)",42.353,-73.795
cxlm2,Cooperative Oxford Laboratory,38.679,-76.174
cygm4,"Cheboygan Marina, MI",45.658,-84.464
darth,Test,30.357,-89.612
darti,Test,30.357,-89.613
dartj,Test,30.357,-89.613
dartk,Test,30.357,-89.613
dartl,Test,30.357,-89.613
dartm,Test,30.357,-89.613
dartn,Test,30.357,-89.613
darto,Test,30.357,-89.613
dartp,Test,30.357,-89.613
dartq,Test,30.357,-89.613
dartr,TEST,30.357,-89.612
darts,TEST,30.357,-89.612
dartt,TEST,30.357,-89.612
dartu,TEST,30.357,-89.612
dbln6,"Dunkirk, NY",42.493,-79.353
dbqs1,"Debidue Creek, North Inlet-Winyah Bay, SC",33.36,-79.167
dcxa2,Devils Cove,58.351,-154.127
deld1,"8551762 - Delaware City, DE",39.582,-75.589
demo2,NDBC Demo Glider #2,39.918,-71.94
deqd1,"Lebanon Landing, Delaware Reserve, DE",39.114,-75.499
desw1,"Destruction Island, WA",47.675,-124.485
dhxa2,"Deadhorse, AK",70.222,-148.419
dila1,"8735180 - Dauphin Island, AL",30.25,-88.075
disw3,"Devils Island, WI",47.079,-90.728
dkcm6,"8741501 - Dock C, Port of Pascagoula, MS",30.356,-88.567
dkkf1,"Duck Key, FL",25.18,-80.49
dmbc1,"Dumbarton Bridge at Newark, CA",37.507,-122.117
dmno3,"Desdemona Sands Light, OR",46.226,-123.955
dmsf1,"8720219 - Dames Point, FL",30.387,-81.559
domv2,"8638511 - Dominion Terminal Associates, VA",36.962,-76.424
dpha1,"Dauphin Island Sea Lab, AL",30.251,-88.078
dpia1,"Dauphin Island, AL",30.25,-88.075
dpla2,"Dutch Harbor APL, AK",53.884,-166.531
dpoa2,"Dutch Harbor Port Office, AK",53.903,-166.528
dpxa2,"Dutch Harbor Pilot Station, AK",53.889,-166.542
dpxc1,"9415141 - Davis Point, San Pablo Bay, CA",38.056,-122.264
drfa2,"Drift River Terminal, AK",60.553,-152.137
drsd1,"Saint Jones River, Delaware Reserve, DE",39.089,-75.437
dryf1,"Dry Tortugas, FL",24.638,-82.862
dsln7,"Diamond Shls Lt., NC",35.153,-75.297
dtlm4,"9075099 - De Tour Village, MI",45.993,-83.898
ducn7,"Duck Pier, NC",36.184,-75.745
dukn7,"8651370 - Duck Pier, NC",36.184,-75.746
dulm5,"9099064 - Duluth, MN",46.776,-92.092
eazc1,"Azevedo Pond, Elkhorn Slough Reserve, CA",36.846,-121.754
eb01,,36.5,-73.5
eb10,,27.5,-88.0
eb31,,27.0,-86.0
eb32,,27.0,-84.3
eb33,,58.5,-141.0
eb35,,55.3,-157.0
eb36,,26.0,-84.8
eb43,,59.8,-142.0
eb52,,38.4,-74.3
eb53,,28.9,-88.3
eb61,,26.9,-84.6
eb62,,29.0,-85.6
eb70,,59.5,-142.3
eb90,BERING SEA,47.0,-130.9
eb91,,38.4,-74.3
eb92,,28.5,-90.0
ebef1,"8726674 - East Bay, FL",27.923,-82.421
ebsw1,"9447130 - Seattle, WA",47.602,-122.338
efla1,"8734536 - E Range Front Light Visibility, AL",30.429,-88.01
egkf1,"EGK - Egmont Key, FL",27.601,-82.759
ehsc1,"North Marsh, Elkhorn Slough Reserve, CA",36.835,-121.738
einl1,"8764314 - North of Eugene Island, LA",29.373,-91.384
elfa2,"9452634 - Elfin Cove, AK",58.193,-136.347
elqc1,"South Marsh, Elkhorn Slough Reserve, CA",36.818,-121.739
elxa2,Cape St. Elias,59.798,-144.6
elxc1,"Caspian Weather Station, Elkhorn Slough Reserve, CA",36.815,-121.738
emat2,"8773146 - Matagorda City, TX",28.71,-95.914
eptt2,"8771013 - Eagle Point, TX",29.481,-94.917
erep1,9063038 - Erie,42.172,-80.098
erkc1,"Dock B Eureka, CA",40.778,-124.196
eroa2,"Eldred Rock, AK",58.971,-135.221
ertf1,"8726669 - Berth 223 Met, FL",27.92,-82.442
erxa2,"Eldred Rock MXAK, AK",58.971,-135.221
espp4,"9752695 - Esperanza, Viequez Island, PR",18.094,-65.471
evmc1,"Vierra Mouth, Elkhorn Slough Reserve, CA",36.811,-121.779
faio1,"9063053 - Fairport, OH",41.764,-81.281
farp2,"Faraulep, Carolines Island",8.583,144.583
fbis1,"Folly Island, SC",32.684,-79.887
fbps1,"Folly Beach Pier, SC",32.652,-79.938
fcgt2,"8772447 - USCG Freeport, TX",28.943,-95.302
fffc1,"First Mallard, San Francisco Bay Reserve, CA",38.195,-122.033
ffia2,"Five Fingers, AK",57.27,-133.631
fgbl1,High Island 334,28.118,-93.67
fhpf1,"FHP - Fred Howard Park, FL",28.153,-82.801
fila2,"Flat Island Light, AK",59.331,-151.995
flqn6,"Ferry Landing, Hudson River Reserve, NY",42.354,-73.789
fmns1,"Fort Johnson, ACE Basin Reserve, SC",32.753,-79.899
fmoa1,"8734673 - Fort Morgan, AL",30.228,-88.024
fmrf1,"8725520 - Fort Myers, FL",26.647,-81.871
foxr1,"8454000 - Providence, RI",41.807,-71.401
fpkg1,"8670870 - Fort Pulaski, GA",32.035,-80.903
fpsn7,"Frying Pan Shoals, NC",33.485,-77.59
fpst2,"8772471 - Freeport SPIP, TX",28.936,-95.294
fptm4,"Fairport, MI",45.619,-86.66
fptt2,"8772440 - Freeport, TX",28.948,-95.308
fpxc1,"Fort Point, CA",37.807,-122.466
frcb6,"2695535 - Bermuda, Ferry Reach Channel, BM",32.37,-64.695
frdf1,"8720030 - Fernandina Beach, FL",30.675,-81.465
frdp4,"9753216 - Fajardo, PR",18.335,-65.631
frdw1,"9449880 - Friday Harbor, WA",48.545,-123.012
frel1,"8762484 - Frenier Landing, LA",30.106,-90.422
frfn7,"USACE-CHL Field Research Facility, Duck, NC",36.19,-75.739
frkf1,"Frog Creek, FL",27.591,-82.552
frma1,"8734383 - Fort Morgan, AL",30.234,-87.994
frps1,"8668498 - Fripps Inlet, SC",32.34,-80.46
frvm3,"8447386 - Fall River, MA",41.704,-71.164
frwl1,"8766072 - Freshwater Canal Locks, LA",29.552,-92.305
frxm3,"8447412 - Fall River Visibility, MA",41.696,-71.18
fskm2,"8574728 - Francis Scott Key Bridge, MD",39.219,-76.528
fsnm2,"8574729 - Francis Scott Key Bridge NE Tower, MD",39.219,-76.525
fsti2,"Foster Ave., Chicago, IL",41.976,-87.648
ftgm4,"9014098 - Fort Gratiot, MI",43.007,-82.422
ftpc1,"9414290 - San Francisco, CA",37.806,-122.466
fwic3,"Fayerweather Island, CT",41.15,-73.172
fwyf1,"Fowey Rock, FL",25.591,-80.097
gbcl1,Garden Banks,27.8,-93.1
gbcm6,"Bayou Cumbest, Grand Bay Reserve, MS",30.384,-88.436
gbhm6,"Bayou Heron, Grand Bay Reserve, MS",30.418,-88.405
gbif1,"Gunboat Island, FL",25.378,-81.029
gblw3,"Green Bay Entrance Light, WI",44.653,-87.901
gbqn3,"Lamprey River, Great Bay Reserve, NH",43.08,-70.934
gbrm6,"Grand Bay NERR, Mississippi Sound, MS",30.413,-88.403
gbtf1,"Garfield Bight, FL",25.167,-80.801
gbww3,"9087077 - Green Bay West, WI",44.538,-88.003
gbxa2,"Gambell, AK",63.777,-171.715
gctf1,"8726524 - Gadsden Cut, Tampa Bay, FL",27.774,-82.517
gcvf1,"8720503 - Red Bay Point, St. Johns River, FL",29.982,-81.634
gdil1,"Grand Isle, LA",29.267,-89.957
gdiv2,Goodwin Island Met Station,37.222,-76.404
gdmm5,"9099090 - Grand Marais, MN",47.749,-90.341
gdqm6,"Bangs Lake, Grand Bay Reserve, MS",30.357,-88.463
gdwv2,"Goodwin Island, Chesapeake Bay Reserve, VA",37.216,-76.393
gdxm6,"Crooked Bayou, Grand Bay Reserve, MS",30.359,-88.42
gelo1,"Geneva on the Lake Light, OH",41.859,-80.975
gexa2,"George Island, Alaska",58.213,-136.381
gggc1,"Gallinas Creek, San Francisco Bay Reserve, CA",38.016,-122.509
gisl1,"8761724 - Grand Isle, LA",29.265,-89.958
gixa2,"Guard Island, AK",55.446,-131.881
gkyf1,"Garden Key, FL",24.627,-82.872
glln6,"Galloo Island, NY",43.89,-76.45
glpt2,021: Galveston Pleasure Pier; Gulf of America,29.3,-94.794
gnjt2,"8771341 - Galveston Bay Entrance (North Jetty), TX",29.357,-94.725
gom01,Mississippi State University Wave Glider - GOM01,24.899,-83.868
gpom6,"8744707 - Gulfport Outer Range, MS",30.23,-88.982
gpst2,"8771510 - Galveston Pleasure Pier, TX",29.285,-94.788
gptw1,"Grays Point, WA",46.273,-123.767
gpxa2,"Grave Point, AK",58.062,-134.051
grbl1,"Grand Isle Blocks, LA / CSI09",29.101,-89.978
grcm4,GLRC Observatory,47.121,-88.545
grim4,"Granite Island, MI",46.721,-87.412
grmm4,"Grand Marais, MI",46.684,-85.972
grrt2,"8771486 - Galveston RR Bridge, TX",29.302,-94.896
gslm4,"Gravelly Shoal Light, MI",44.018,-83.537
gtbm4,Grand Traverse Bay Observing System Station 2,44.767,-85.607
gtlm4,"Grand Traverse Light, MI",45.211,-85.55
gtot2,"8771450 - Galveston Pier 21, TX",29.311,-94.792
gtqf1,"Pellicer Creek, Guan Tolomato Matanzas Reserve, FL",29.667,-81.257
gtrm4,"Superior Grand Traverse Bay, MI",47.179,-88.241
gtxf1,"Pellicer Creek, Guana Tolomato Matanzas Reserve, FL",29.658,-81.233
guxa2,"Gustavus Dock, AK",58.408,-135.726
gwpm6,"8745651 - West Pier, Gulfport, MS",30.348,-89.087
haxa2,"Haines Harbor, AK",59.234,-135.442
hbmn6,"Bear Mountain, Hudson River Reserve, NY",41.314,-73.985
hbxc1,"Humboldt, CA",40.777,-124.197
hbyc1,"9418767 - North Spit, CA",40.767,-124.217
hcef1,"Highway Creek, FL",25.254,-80.444
hcgn7,"8654467 - USCG Station Hatteras, NC",35.209,-75.704
hhlo1,"Huron Harbor Light, OH",41.401,-82.545
hist2,"8770808 - High Island, TX",29.595,-94.39
hivt2,"8775223 - Harbor Island Visibility, TX",27.844,-97.07
hlnm4,"9087031 - Holland, MI",42.773,-86.213
hmdo3,"9439011 - Hammond NMFS Pier, OR",46.204,-123.951
hmno3,"Hammond Tide Gauge, OR",46.203,-123.952
hmra2,"Homer, Kachemak Bay Reserve, AK",59.601,-151.41
hmsa2,"Homer Spit, AK",59.602,-151.417
hplm2,Horn Point Weather Station MD,38.59,-76.133
hrbm4,"9075014 - Harbor Beach, MI",43.846,-82.643
href1,"Harney River, FL",25.424,-81.06
hrrh1,"Lono Circle, He'eia Reserve, HI",21.431,-157.815
hrvc1,"9411406 - Harvest Oil Platform, CA",34.469,-120.682
hssf1,"HOM - Homosassa, FL",28.772,-82.707
huqn6,"Tivoli North, Hudson River Reserve, NY",42.036,-73.925
hwpm2,8574731 - Hawkins Point,39.214,-76.532
hwwh1,"Wai 2, He'eia Reserve, HI",21.438,-157.811
icac1,9410840 - Santa Monica Pier,34.008,-118.5
icya2,"Icy Bay, AK",59.923,-141.359
iiwc1,"9410172 - USS Midway South Navy Pier, San Diego, CA",32.714,-117.177
ildl1,"Isle Dernieres, LA / CSI05",29.053,-90.533
iloh1,"1617760 - Hilo, HI",19.73,-155.056
imgp4,"Isla Magueyes, Lajas, PR",17.969,-67.044
iosn3,"Isle of Shoals, NH",42.967,-70.623
irdt2,"8776139 - South Bird Island, TX",27.48,-97.322
itka2,"9451600 - Sitka, AK",57.052,-135.342
jaki2,"63rd St., Chicago, IL",41.781,-87.573
jbyf1,"Joe Bay, FL",25.224,-80.541
jcqn4,"Chestnut Neck, Jacques Cousteau Reserve, NJ",39.548,-74.461
jcrn4,"Nacote Creek, Jacques Cousteau Reserve, NJ",39.535,-74.464
jctn4,"Buoy 126, Jacques Cousteau Reserve, NJ",39.508,-74.338
jkyf1,"Johnson Key, FL",25.053,-80.904
jlxa2,"Juneau Library, AK",58.298,-134.405
jmla2,Juneau AML Dock,58.286,-134.39
jmpn7,"8658163 - Wrightsville Beach, NC",34.213,-77.786
jnea2,"9452210 - Juneau, AK",58.298,-134.411
jnga2,"Juneau ANG Dock, AK",58.291,-134.394
jobp4,"Station 9, Jobos Bay Reserve, PR",17.944,-66.238
joqp4,"Station 20, Jobos Bay Reserve, PR",17.93,-66.211
joxp4,"Jobos Bay Weather, Jobos Bay Reserve, PR",17.956,-66.223
jprn7,"Jennette's Pier, Nags Head, NC",35.912,-75.587
jtaw1,"Jetty A, USCG Station Disappointment",46.266,-124.038
jxuf1,"8720245 - Jacksonville University, FL",30.354,-81.612
kata1,"Katrina Cut, AL",30.258,-88.213
katp,Green Canyon 787 / Atlantis (BP),27.195,-90.027
kbbf,Brazos 133B (Apache Corp),28.058,-95.872
kbmg1,"8679598 - Kings Bay MSF Pier, GA",30.777,-81.487
kbqx,Brazos 538 (Transco),28.314,-95.62
kcha2,"Homer Dolphin Deep, Kachemak Bay Reserve, AK",59.602,-151.409
kcmb,East Cameron 47JP (Apache Corp),29.441,-92.979
kcrh,West Cameron 368A (Century Exploration),28.909,-93.302
kcvw,"Cameron, LA (PHI)",29.784,-93.3
kcxa2,King Cove,55.057,-162.326
kdaa2,"9457292 - Kodiak Island, AK",57.731,-152.511
kdlp,West Delta 27A (AngloSuisse Offshore Partners),29.121,-89.547
keca2,"9450460 - Ketchikan, AK",55.331,-131.625
kehc,East Cameron 278B (Apache Corp),28.429,-92.878
keir,Eugene Island 215 (McMoRan Oil & Gas),28.634,-91.489
kemk,East Breaks 165 (SandRidge Energy),27.819,-94.323
kexa2,"Ketchikan Harbor, AK",55.352,-131.684
kgbk,Garden Banks 783 / Magnolia TLP (W&T Offshore),27.204,-92.203
kgca2,"9459881 - King Cove, AK",55.062,-162.327
kghb,Garden Banks 172 / Salsa (Shell E & P),27.84,-91.988
kgna,"Bay of Grand Marais, MN",47.745,-90.346
kgry,Green Canyon 338 / Front Runner (Murphy E&P),27.625,-90.441
kgul,Garden Banks 668 / Gunnison Spar (Anadarko),27.304,-93.538
kgvw,Galveston 209A (Arena Offshore),29.13,-94.55
kgvx,Galveston 424C (Nippon Oil Exploration),28.577,-94.976
kgxa2,"Kodiak Gull Island, AK",57.777,-152.425
khhv,Alaminos Canyon 25 / Hoover-Diana (ExxonMobile Corp),26.939,-94.689
khqi,High Island 376B (Apache),27.934,-93.669
kikt,Mississippi Canyon 474 / Na Kika FPU (BP),28.521,-88.289
kipn,Mississippi Canyon 920 / Independence Hub (Anadarko / Enterprise),28.085,-87.986
klih1,"1615680 - Kahului, Kahului Harbor, HI",20.895,-156.469
klmw1,"9440357 - TEMCO Kalama Terminal, WA",45.983,-122.835
kmdj,Mississippi Canyon 311A (Apache Corp),28.643,-89.794
kmis,MP 140B  AWOS (Apache Corp),29.296,-88.842
kmiu,Mustang Island A31B (Merit Energy),27.289,-96.736
kmxa2,"Kodiak Matson Crane, AK",57.782,-152.439
kmyt,Mississippi Canyon 711 / ATP Innovator (ATP Oil & Gas),28.221,-89.615
kmzg,Mustang Island A85A (Apache Corp),27.727,-96.191
knoh1,"Kilo Nalu Observatory, Hawaii",21.288,-157.865
knsw3,"Kenosha Light, Kenosha, WI",42.589,-87.809
knxa2,"Kenai, AK",60.552,-151.274
kopm,North Padre Island 975 (Peregrine Oil & Gas),26.833,-96.94
koza2,"KOTZEBUE MXAK, AK",66.901,-162.589
kp53,"Munising Lake Shore, MI",46.417,-86.65
kp58,"Port Hope, MI",44.017,-82.8
kp59,"Copper Harbor, MI",47.467,-87.883
kptn6,"8516945 - Kings Point, NY",40.811,-73.765
kptv2,"8632200 - Kiptopeke, VA",37.165,-75.988
kscf,South Marsh 268A (Apache Corp),29.116,-91.871
kspr,Ship Shoal 178 (Apache Corp),28.599,-91.206
ksqe,Ship Shoal 354 (Fieldwood Energy),28.083,-90.819
kstz,South Timballer 301B / Popeye  (Shell E & P),28.16,-90.666
ktnf1,"Keaton Beach, FL",29.819,-83.593
kvaf,East Breaks 643 / Boomvang Spar (Anadarko),27.354,-94.625
kvbs,Sabine Pass 13B (Nippon Oil Exploration),29.478,-93.638
kvky,Main Pass 289C (Apache Corp.),29.248,-88.441
kvnp,Vermillion 26 (Mariner Energy),29.467,-92.368
kvoa,Viosca Knoll 786 / Petronius (Chevron),29.229,-87.781
kvqt,Vermillon 331A  (ERT / Helix),28.27,-92.264
kwhh1,"1617433 - Kawaihae, HI",20.037,-155.829
kwjp8,"1820000 - Kwajalein, Marshall Islands",8.732,167.734
kwnw3,"9087069 - Kewaunee MET, WI",44.465,-87.496
kxih,High Island 179A AWOS (Apache Corp),29.18,-94.521
kxpy,Port Fourchon Heliport (Era Helicopters),29.123,-90.202
kywf1,"8724580 - Key West, FL",24.556,-81.808
labl1,"8762372 - East Bank 1, Bayou LaBranch, LA",30.05,-90.368
lamv3,"9751381 - Lameshur Bay, St John, VI",18.318,-64.724
lapw1,"9442396 - La Push, WA",47.913,-124.637
lbrf1,"Broad River Lower, FL",25.484,-81.133
lbsf1,"Little Blackwater, FL",25.214,-80.432
lciy2,"Little Cayman Research Centre, Cayman Islands",19.699,-80.06
lcll1,"8767816 - Lake Charles, LA",30.224,-93.222
lcna2,"Lincoln Island, AK",56.058,-132.69
ldlc3,"New London Ledge Light, New London Harbor, CT",41.306,-72.077
ldtm4,"9087023 - Ludington, MI",43.947,-86.441
lixa2,"Little Island, AK",58.54,-135.047
ljac1,"9410230 - La Jolla, CA",32.867,-117.257
ljpc1,"La Jolla, CA (073)",32.867,-117.257
lkpl1,"Western Lake Pontchartrain, LA",30.315,-90.281
lkwf1,"8722670 - Lake Worth Pier, FL",26.613,-80.034
llbp7,"Lao Lao Bay, Saipan, CNMI",15.157,145.77
lmbv4,"La Mancha Beach, Mexico",19.594,-96.379
lmdf1,"Little Madeira, FL",25.176,-80.633
lmfs1,Lake Murray SC,34.107,-81.271
lmrf1,"Lostmans River, FL",25.556,-81.169
lmss1,"Lake Marion, SC",33.552,-80.501
lndc1,"9414763 - Oakland Berth 67, CA",37.795,-122.281
lnel1,Lena,28.2,-89.1
lonf1,"Long Key, FL",24.844,-80.864
lopl1,"Louisiana Offshore Oil Port, LA",28.885,-90.025
lopw1,"9440422 - Longview, WA",46.106,-122.954
loro1,"Lorain Harbor, OH",41.481,-82.195
lpnm4,"9075065 - Alpena, MI",45.063,-83.429
lpoi1,"Lake Pend Oreille, ID",48.06,-116.5
lprp4,"Media Luna, La Parguera, PR",17.939,-67.052
lpwa2,"Little Port Walter, AK",56.388,-134.637
lqat2,"La Quinta, TX  MET (8775132)",27.881,-97.285
lrif1,"Lane River, FL",25.284,-80.894
lrkf1,"Little Rabbit Key, FL",24.982,-80.826
lscm4,"Lake St. Clair Light, MI",42.465,-82.755
lsio3,"Lower Sand Island Light, OR",46.256,-123.982
lsnf1,"Long Sound, FL",25.235,-80.457
ltbv3,"9751401 - Lime Tree Bay, St. Croix, VI",17.695,-64.754
ltjf1,"8720228 - Little Jetties, St. Johns River, FL",30.379,-81.446
ltqm2,"Otter Point Creek, Chesapeake Bay Reserve, MD",39.451,-76.275
ltrm4,"9076033 - Little Rapids, MI",46.486,-84.302
luit2,"8771972 - San Luis Pass, TX",29.076,-95.122
luml1,"LUMCON Marine Center, LA",29.255,-90.664
lwsd1,"8557380 - Lewes, DE",38.783,-75.119
lwtv2,"8635750 - Lewisetta, VA",37.995,-76.465
lybt2,"8770733 - Lynchburg Landing, TX",29.765,-95.079
macm4,"9075080 - Mackinaw City, MI",45.777,-84.721
maqt2,"Aransas Bay, Mission-Aransas Reserve, TX",27.98,-97.029
maxt2,"Copano East, Mission-Aransas Reserve, TX",28.132,-97.034
mbet2,"8773767 - Matagorda Bay Entrance Channel, TX",28.422,-96.327
mbin7,"Masonboro Island, NC (MSNB_S)",34.091,-77.868
mbla1,"Middle Bay Lighthouse, AL",30.437,-88.011
mbnn7,"Masonboro Island, NC (MSNB_N)",34.171,-77.824
mbpa1,"8736163 - Middle Bay Port, Mobile Bay, AL",30.527,-88.086
mbrm4,"9014090 - Mouth of the Black River, MI",42.975,-82.419
mbxc1,"Morro Bay - BM1 T-Pier, CA",35.371,-120.859
mcga1,"8736897 - Coast Guard Sector Mobile, AL",30.649,-88.058
mcgm4,"9099018 - Marquette C.G., MI",46.546,-87.379
mcyf1,"8726667 - McKay Bay Entrance, FL",27.914,-82.425
